Unnamed: 0,text
2975,@116661 When tune channel 506 guide say 466? ^RMD
22227,@sainsburys Crazy decision! They best make wipe planet! I'll get @908 @Tesco on!
46022,@SW_Help stick Woking advise leave train. Trying get Winchester. Poor man platform poorly advised.
31427,"@124792 We request download My idea App best available offer.Regards,Pritam"
38533,"@126880 Please keep You posted, meantime try create test catalog &amp; import image &amp; share result us. ^SC"
32233,"@125028 Hi Joe, thanks tweeting. Please use link get user guide /manual printer: ...1/2"
37010,@ComcastCares #mobile_Care I hear view You Tube Xfinity. How?
18750,massive problem mpesa call 0703164165 @Safaricom_Care
46248,@Uber_Support I never order Uber eats I get I get first time order credit?
8409,"@Tesco Locate? Was hide warehouse. Literally stock promotion, find 4-6 hour finishes? Very disappointed!"
10406,@119017 Hi there! Have test reinstall app reset network? ^JA
23955,@122718 Sorry hear delay. Please get touch I'll specialist look you: ^BM
23041,"@122483 Without give account specifics, tell You little issue experiencing? ^AN"
19833,Oh @116062 try kill customer service? Self checkouts take over. 😩
48427,またきた(T ^ TConfusion これも詐欺SMSって事でいいですか？ Amazonさーん！
7268,C’mon Man....why doesn’t @Delta ever call Military personnel pre-board like American Airlines?!
44593,"@128594 It might coincidence issue battery. Having say that, would like know issue battery via DM check. ^DL (2/2Confusion"
1138,@AmazonHelp It’s literally description item... “Players pre-order Star Wars Battlefront...”
4985,@117286 That sound right. Please tell You more: -Becky
2885,@116641 We see outreach member team follow via email soon possible. We appreciate patience.
48413,"@129707 Sorry! For help navigating, see: What stream issue experienced? What device use?"
14977,@Safaricom_Care pliz unsubscribe prayRBT service line 0714887640
38403,@Delta Confirmation sent. Please advise @delta thanks!
23791,@marksandspencer English whiskey mark England/Norfolk yet Scotch Whiskey mark Great Britain/ Scotland
10993,"@119214 Thank share details, Dhinesh. We'll check concern reach soon. ^VG"
44421,@Ask_Spectrum I'd
26581,Rogue round piece carrot bag carrot sticks! Deffo risk cross contamination @sainsburys
3120,@SouthwestAir thanks let You 10!
39202,@AldiUK I cocoa. Particularly help Salted Caramel shelf say Ginger. Why would question it?!
37447,@AskPlayStation perdido mi cuenta por un error técnico cerrando la sesión de mi cuenta gracias eso ya puedo jugar se que hacer
4057,"I know it’s Halloween, Chip mess many order Laughing Out Loud @ChipotleTweets"
31985,@124955 You're sweetie. Thanks love. -AC
49291,@122220 Manchmal auch nur 1 Tag 😃 Den aktuellen Stand deiner Bestellung findest du im Kundenkonto. Gruß ^MH
18869,"@121298 No worries, Sarah! We've there. We hope get break soon! Let You know assist anything else. 💚"
27739,"@O2 How I cancel upgrade, I can’t see account online?"
7070,@117919 Glad hear great experience! Have great rest day. ^RR
33874,"@121984 despois de atualizar ps4, quando fui iniciar sessão sistema informa que não foi possivel logar com outra conta de usuario."
29558,"@124253 Hey Rahul, I'm help! What's product number PC? What's window version? ...1/2"
17583,@VirginTrains WiFi kill morning 07:56 Mac Eus. Keeps drop 😬
43156,"@128201 Please send You Direct Message, far assist you. - KD"
18583,@sainsburys One next east Croydon station Happy_face_or_smiley
13458,@AmazonHelp customer go share his/her concern fullfillment centre
17724,@Safaricom_Care... Vuma@home unstable since yesterday night. What's up? Sun Valley #1.
4569,@LondonMidland Typical @LondonMidland delay always - joke train company
31513,@48933 We apologize SNES go stock. Keep eye peel may restocked. Keep gaming!
21496,"@122057 Ah okay, advised we'd always send email/text confirm order ready pick up. Sorry delay 😊"
18175,"@CoxHelp internet currently Irvine, CA? Reset modem router numerous times."
6329,@115911 @TMobileHelp y’all piss I’m highly disappoint customer service y’all 16 year FIX THIS!
14874,@120277 We're thrill start November Noemi! #enjoy
40462,@AppleSupport I didn’t see cause I couldn’t use phone carrier fix it. Thanks
47441,"@AppleSupport I re-read question Happy_face_or_smiley I don’t recall issue wifi. However, loading screen remain I force close app."
39230,@2828 Bank America
30146,@nationalrailenq I need buy ticket south western railway websites work?
49346,@AppleSupport Have assume bug late iOS update. The letter “I” keep replace A [?]. Is fix coming?
198,"@115776 Unfortunately, able reproduce end. I'll still check development team find this. ^OM"
1448,"@ChipotleTweets Chx burrito bowl works, bring GUAC!!!🤗💖"
17757,"@AppleSupport Trying download app family member's phone I purchase family group organizer. Being ask purchase it, I want charge again. Suggestions?"
44011,@123127 I love Surface Pro 4!
10268,@118971 Totally worth it. -Jen
32008,"@AmericanAir I may ...use least twice month delay , excuse lie get old. Dumping citi card well"
20833,@121885 送り状が貼れる大きさは必要になります。配送に耐えうる梱包でしたら、どのような梱包でも問題ございません。 SM
34626,"@125742 Sorry stock Ross, I've log feedback attention buyers. Thanks get touch. Ewan"
8659,hey @117014 @AskPlayStation new Playstation 4K integration horizon?!
10045,@CenturyLinkHelp Done Katie. 12-ish hour internet... end sight. Maybe hire new techs?
16379,@120656 Hi Bex. Sorry hear this. We accept alternative cup long fit safely coffee machine - Josh
17244,@SpotifyCares @120860 This urgent fast-tracked
31570,@119158 bring back bourbon brown sugar bacon week think would well deep fried Turkey club.
19723,@121534 They look awesome! -Jazz
40336,"@127378 Greetings, Thank reply back. Since mention system slow would like get hard drive 1/4"
12618,"At least twice every month, @116827 email tell unable email me. (Please read carefully respond boilerplate confirm email address correct.Confusion"
5746,@AppleSupport ya.. way like 3-4times make screen finally work out. whats cause anw? tip prevent wont happen again?
44070,"@128459 I sorry hear this. Please DM tracking number, look you. ^WS"
43134,@128194 You're welcome downgrade low fare: ^JB
23575,@sprintcare ...the northeast United States America.
47223,@ArbysCares And I responded. But still wait make right.
25326,Oi @Tesco what’s plastic packaging?! COME ON ALREADY!
44216,@AppleSupport go question mark I️ type?
19819,Are go available store Friday @116062 ???? @121574
47713,"Perhaps @GWRHelp repaint 125 get right - ""GROW NOT OLD"" - utter disrespect."
45673,"@AmazonHelp Also first time ever ""mis-scanned"" delivery."
41827,@127809 Thanks head up. We're it.
3840,@AmazonHelp Will follow twitter
34965,"@SpotifyCares Kelly Jones, name change album bring wrong artist wrong album correct album cover. Please update"
5645,"@117486 ...If send You full name address, I'd happy send gift card instead. Just click link DM us. Sas 2/2"
33931,"@O2 I get company suppose say keep positive competitive face, remove unlimited text 7+ year ago regress"
25315,@123082 That's like hear. Contact You assist.
23046,@AmazonHelp Et pourquoi il est réservé exclusivement aux membres Prime pendant un petit moment ?
9672,could game 6 WS course @115714 fix issue never receive text call smh. Thanks alot
45833,@128938 *SageMcGowan
9242,@118638 Oh no. Where happen?
35274,@sprintcare I already send detailed Direct Message.
32446,@125099 We're sorry find item look for. We suggest check back.
681,"@115929 Hm, reported error lately. Have try access RR account via different browser? ^MA"
45179,"@128759 Nice shot Joey, thanks share! ^SO"
46939,"@ChipotleTweets I'm glad #Queso now, chip need mate. More reason eat now! Is chance coupon? Sad_or_Crying"
41768,@Ask_Spectrum Tech left. Internet connection broken. Inexcusable.
8812,When order pizza @116076 literally deliver pizza three slice miss it. What actual hell!?
40264,@115873 driver may fast @115873 slow molasses January apply gift I send son. How many hour take? Geesh!
25266,@AppleSupport 7 plus late iOS
49379,@129989 We're help! Send You DM email address detail follow up.
28591,@123964
12758,@AmazonHelp As compensation give 500 InR account.. shame &amp; unethical...
8474,"@118394 🤔 Hmm, let's take look what's go on. Send You DM. *KananiB"
24802,"@122933 Meet You DM location (countryConfusion, please."
13505,@115913 @115911 Just update. It determine I SOL case. Have wait December get #iPhoneX #TMobileTuesdays @115913
18215,"@121116 Share name, ID number amount purchased. ^MA"
44984,@128698 Thanks info. Reach You DM happily help look further.
6224,@117657 Here help! Please send You note we'll happy look you.
33322,"Ah yes, @116253 's version toasted🙃 every time 👎🏼#hasyourtoasterbeenbrokenfortwoyearsstraightorrrrr"
32156,"@125003 My apology discomfort, I've ask Maintenance Team take look Coach B. - Jordan"
45143,Day .3️⃣8️⃣3️⃣.♻️11.1.17♻️ Up &amp; Down 👣 #FreeChipotle @128749 @ChipotleTweets @128750 #chipotle #chipotlebowl #burritobowl
10460,@119034 We apologize inconvenience. Kindly patient. Your mail attend to. Thank you.EE
34110,"@125585 Hi, I forward responsible department take look that. Kind regards, ^SI"
36900,Solid first @115879 experience @63978. It's great finally ride share city!
36462,I forget account set every time I use card put money account savs I finna cuss Wells Fargo
585,"@British_Airways Any update, Sophie? Thanks."
26501,@British_Airways British airway pls DM pls ref remembrance service heathrow
39109,"@127052 Hi there, sorry this. Could confirm store usually shop in? I'll check you. Robbie"
29316,@Uber_Support I haven’t receive email receipt 20th October 2017 trip. I look app don’t see I request it. Help
23208,@AmazonHelp Ya I've already still tell I need link account...
43785,@sprintcare I’ve try everything call several department one able help tell replace order .
23584,@122612 Here help! Send You note team connect.
47910,McDonalds breakfast god gift earth
40064,@marksandspencer You could check customer service staff Furniture cop many problem seem having. Try Rebecca Smith
7650,@118118 Hey there! We're launch regularly country around world. Sign first hear: 🙂 /KC
7584,@AppleSupport The whole phone crash freeze minute. It spazzing like ghost something.
40551,"@127440 Flights vary, day for?"
36927,@comcastcares You guy don’t I already try 😫 I stick shittt @38277 guy Hahira GA
13373,@119892 I sorry issue internet. You find helpful troubleshoot tip ...
13484,@119917 If could let know look Daniel I happy look you? TY - Jayne
24492,"@122854 If still object packaging, could keep hold this, fully investigate. 3/3"
2463,"@116503 Hey there, we’d like close look, you’ve mention persistent behavior. To investigate &amp; assist please write us: DM You ticket ID, look internally make sure colleague get soon. Thanks!"
9829,"@118839 Happy help, Lisa! Sign visit You team jump help out."
31684,@120261 Could check here: let You know If receive correspondence team? ^NK
37428,"@AskPlayStation already attempted, buy ps plus membership pc, can't buy cod WW2 either pc console,"
20339,@121732 @121513 Sorry hear that. Frown_sad_andry_or_pouting
48859,@129820 ...747. *TJF 2/2
44240,@VirginTrains Book??? The price NOT same.
47407,"I️ think God change keyboard I’s don’t work, way I️ work talk others"
27506,"@AppleSupport iPhone 7 I update new io phone start crash screen freezing, also power"
17552,@British_Airways Please advise I DM you? There option. I still hear back refund. This ridiculous. More month.
23514,"@AmazonHelp use dear Amazon, please change ur delivery partner delhivery everyone city piss service"
26006,"@123284 Thank share number. As check number service active end. Rgds, Yogita"
46859,"@129227 Hi there, advise colleague store. My colleague able report technical issues. TY - Joanne"
29596,"@Morrisons Thanks Lauren I've send DM, also get tweet colleague Kirsty"
18046,@GWRHelp claim refund cancel train end Aug still answer you. Terrible service
44418,@128547 I'm sorry frustration matter caused. We don’t handle kind request via social media—plea...
31562,@124832 We apologize. Which restaurant location visit?
34962,"@125847 Hey! We info right now, we'll let right team know something like see /NQ"
7055,"@117914 Hello, wish speak someone directly sooner. You dial 888-269-9693 support. -Dan"
7646,"@118118 You're welcome. If questions, give You shout. Take care! /KC"
25770,@123213 @British_Airways I feeling.
43935,"@128426 We'd like hear you, Cansu! Help You improve support click link: Thank you."
27719,"@123743 Thanks information. Which game mode happen after, what's region PSN ID? ^SM"
28448,@LondonMidland Okay thank
48430,"@129714 I'm Chase would like offer assistance. Can please DM name, zip, detail this? ^CR"
24384,@AmericanAir Ok send
38939,"@126999 Hi Nathan, I'm sorry see several time now, I understand unpleasant must be. 1/4"
36465,"@ArgosHelpers Hi, let know online price match advert paper today? Thanks."
10927,"@119193 Happy hear that, Alison!"
42423,"@115888 Your @127972 app terrible, embarrassed. No functionality. Do better."
12894,"@119757 Morning, Vincent! To clarify, brand Smart TV? We're work roll Live TV device future."
41067,@AppleSupport I soft reset come back decent
26106,@ChipotleTweets I #BestOfBoth !! 🥙🥤
45574,"@128870 We're follow see still need help. If so, please DM requested info may give call. ^js"
3290,@AskPlayStation Hi&amp;thanks kindness support issue ISP.
34117,@125587 Clicking title item purchase size list 'Color' option product detail page. ^KP
11427,"Hi @AmazonHelp, I place order I request VAT receipt either via email post I still haven’t one?"
15054,@120316 What late tracking update state order? ^HK
19474,The sick joke 1 time I pay one day ship @115821 screw everything
3494,Okay Wells Fargo where's check Laughing Out Loud
5264,@117380 Oh no! We take food quality seriously - Can DM You bakery-cafe location order number look this?
12377,@119621 I apologize miss mark. What recent track update? You find here: ^BA
20366,@121379 Hello! Is anything assist today? ^PC
45677,"@115821 Sounds like deliver wrong address... No building block ""Mail Room"""
40829,"@127524 Right, I get pass on. Thanks"
6916,@117730 My pleasure. Is anything else I assist today?
18027,"@121075 Hi Nick, tell You little more? We'll help. ^Helen"
37745,@scsupport hi. try upload episode process age nothing happening. Any ideas?
21328,"@122018 We understand important keep apps date. So we're clear, try update one time? Are able update use cellular data?"
20279,@121715 I hear back yet. Please let know whether issue resolve need additional help. ^Rashmi
41885,@BofA_Help almost half hour hold wait address fraud alert 😩😩😩
16545,@AmazonHelp I mail reply You please
14067,@120075 Hello! Can DM account email address?
20630,@Ask_Spectrum Some one suppose come 6-7. It resort this. I work home los 4 hour work
21239,"@120474 @121890 Now say I can't buy 2 ticket allowance, I buy yet! Why can't I get tickets?"
27152,@AskPlayStation @123583 @117014 Saddened report attempted hack PS account play @79325 last night acknowledged.
26634,"@VerizonSupport The one I give last night: Hello Julie, Our Financial Service Team assist @ 888 338-9333 8 am. ^NHP"
10821,"@119148 It's clothes, attitude. #confidence -Danny"
19015,"@121344 Sorry hear that. Upon check reservation, book Trivago w/c may come w/ certain restrictions. We unable modify booking this. Pls work Trivago call +1 (866Confusion 937-9072 online ^ab"
14759,"@120252 Hello Tolulade, get 100% data (24GB creditedConfusion 1st subscription. SO"
18119,"@121096 Hi, sorry hear happen . You use guide help connect controller console. ^RM"
42881,@128119 We're happy help this. Here instructions: Let You know questions.
36207,@115714 make impossible pay bill. Log account can’t pay bill. User experience online &amp; app suck
49474,@Delta Thanks! I upgrade two seat first class. Here's confirmation #: HAPTCQ
1824,@AmazonHelp ありがとうございます！ テレビにstickを接続しているのですが、WiFi接続がすぐに切れてしまい、数分しか見ることができません。
46194,"@AmazonHelp This'll second return many days, guarantee I get I'm go get undamaged record...3rd time lucky?!"
25434,@123111 @VerizonSupport Lmaoooo would internet service vie patronage 9
40078,@marksandspencer Peas help me! Colin end garden pea &amp; he’s look little worse wear 🐛#SaveColin #ICantPealieveIt
8909,@AppleSupport Here problem
20853,@121888 Oh no! What's issue? What show? ^PK
27450,@AmazonHelp Bonjour. On sort un livre demain : Il n'y toujours pa la couv (et mon vrai nomConfusion. Comment changer ?
31937,@TMobileHelp reason I'm get almost signal school? Surprise
6946,"@117888 Hello, I happy look this. Can DM account name full address? -CS"
9685,@118793 Hey there. Can DM You phone number associate account?
34334,@sprintcare Unless guy increase coverage SC I sure do. But know I’ve stuck @115714 reason. Keep good fight thanks reach out.
46758,Kann man sich auf @116316 eigentlich einen Alarm einstellen der einen informiert wenn bestimmte Sachen eingestellt werden?
28474,"@123941 Hey Marc, saw tweet! What seem issue? What's product number HP product?...1/2"
18668,@marksandspencer please tell seem 20 Long trousers? Do think large people short?
37156,@126494 Hi Leanne. Can confirm journey please? Rach
3564,"@116849 I'm sorry frustration, Luis. We absolutely able help! Please contact You use link TN provided. ^SD"
28540,@AmazonHelp way let know soon I pre-order? I mention I really want album? I also ? abt record players.
18049,@121081 How mean Nick? ^PA
28079,@AmazonHelp Why Amazon Prime Music station repeat first song? Every station I've try it.
28532,@123961 We able see account w/ Twitter thank e-mail us! Please keep You post result e-mail. ^DD
21420,"Out Friday. 2 vinyl compilation exclusive Sainsbury’s. Limited 1,500 units. Compiled @122038 What buzz!"
322,"@AmazonHelp 3 different people give 3 different answer I still order. Says deliver Saturday, not, I home day"
47970,"@129565 Happy help! Keep mind fund place hold case opened. Depending reason, may need provide return label. Be sure check return detail info. If questions, let You know. See more. ^LB"
19345,"@GWRHelp I didn’t see error message, staff member say didn’t work ask try again. That time I chip pin, contactless."
14804,@120261 We'd like take close look this. Please reach You here: we'll check you.^AU
45991,@sprintcare Customer support take care now. Thanks promptness.
45619,@128882 Thanks feedback! Glad could provide awesome service you! Be sure fill survey send e-mail! ^KN
49165,@129921 🙁 -Jack
28279,@123885 Sorry delay! Our Viewer Experience team work get every user ASAP. We appreciate patience.
38831,"@sizehelpteam hi, follow I dm, thanks"
29276,Is way suggest lyric edits @116935 ?
27488,"Everytime I type letter ""I"" pop up. #PleaseFixThis @115858"
43005,"@128149 Hey Georgie, sound right! What device, operate system, Spotify version using? We'll see suggest /JE"
10496,@119045 Thank reach us. Let's take look DM.
42662,#DisruptionSWR **NEW** Due point failure Dorking line blocked. Disruption expect 22:00
5528,"@117463 Are accidentally record audio message happen own? Let You know DM, we’ll communicate there:"
35387,@Ask_Spectrum Your equipment tell new episode ‘other’ manually hit info it. Then may may get accurately updated
31208,@124739 We'll think it. -AC
40987,@127579 Echo device limit one per customer might reason able add cart again. ^SU
21332,"@122019 We want get iMessage work new iPhone 8. Please let You know DM, iOS software currently instal device, along exact error message seeing. We'll happy help there."
3402,@ChipotleTweets Will I hear back someone money I've pay thing I get point?
7780,@118173 Please try use app let You know outcome.
27135,"@123576 @115913 Hey! That's awesome idea BOGO amazing offer. In order qualify particular offer, add line required, work you, ton offers. Check here: *AlissaFast"
45929,@128962 I'm sorry bowl top notch. Will share team -Tara
25715,@115873 would give ride I even get pick say arrival would delayed? That make zero sense 🤷🏼‍♀️
22229,@sainsburys Just horsham store??
482,"@115881 Hi Cade, colleague name? Can give description? When store? - Nick"
28661,@AppleSupport I send dm accident iTunes I need help remove payment please.
14181,"@120107 Hi, I help find solution TV issue. Can DM name address account ?-Sean"
39684,"@116827 So there's way cancel mobile deposit mistake made?! wow. The check make business, me, still cancel I deposit right account."
8790,"@118486 Hello. Can provide full name, zip code, additional detail see help? ^JW"
38978,"@Delta Lesson learned, fly @AmericanAir @116450"
40401,"@127399 We want able update apps. What happen try update? Also, iOS version using?"
2874,"@115873 charge high rate range I order? Ordered uberblack Geneva 5-min ride. Range Ch19 -24, charge Ch32.38."
45435,@128822 You need contact 03456 400 700. - Pete
22603,@Uber_Support Sent DM.
37027,"Yep. Over Comcast. Taking shit back tomorrow aint open, get shit back monday. Swithin Fios. Cheaper anyways 🤷🏽‍♀️"
44393,@128541 We be. Which location visiting? -AC
4215,"@117050 This link update information throughout disruption, please check here:"
33067,@125292 &gt; 0333 014 8000 they'll take look Happy_face_or_smiley 2/2
13591,@AskPlayStation Entonces la cuenta se da como pérdida prácticamente? Porque ya tengo acceso mis tarjetas de crédito de el otro país
44340,@128532 You're welcome! Stay awesome /KL
38869,@126978 We'll get order update soon information available. ^EM
46868,@129230 buy today @Tesco dinner 😷😷😷 A packet mould!
373,"Anna Inspired idea lab school @115821 package ship Narnia! ""Amazon go anywhere"" accord Anna."
48581,@129745 As Soon As Possible get restore process starteTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry ^KayJay
39616,@115830 As there's one home since 7am I find highly unlikely
27088,"@Ask_Spectrum @123561 amaze CMP clearing, de-energized lines, restore 400,000. Spectrum, almost progress"
32024,@Ask_Spectrum Thank responding. Have good day.
21634,"@122102 In cases, refund take 5-7 business days. You find info here: ^AL"
4579,"@117174 We know frustrating delay be, Danielle. Flight #6353 set depart 8 p.m. We're work hard way soon ^MS"
39392,@AskTarget Here feedback: I make point Christmas shopping store besides @116062.
17782,"@121009 😞 What text these, Florence? Are come 5 digit shortcode?"
40302,"@127371 Hi, sorry hear that, pass comment area coach address store directly. ^KP"
19516,"@AppleSupport Thanks ur quick reply, yes work me. But I hope I face problem future."
28309,@123897 We're excite this. Steven
12617,"@119693 Lori, I want see receive emails. To look this, please DM You full name, address, best phone number. For privacy security, please refrain post account numbers. Thanks. ^TL"
35498,"@VerizonSupport Thanks Ken, technician showed, I service restored."
35884,@SouthwestAir Coming right now!!
31744,@124877 We receive DM continue there. Keep eye response.
48720,@AmazonHelp oh refund free delivery along insulting £5 goodwill 👌🏽 #failure
13911,@115850 receive message product deliver whereas hasn’t delivered. Second time happen @AmazonHelp
7094,@AlaskaAir thank alllwing take early flight! My Halloween’s go 👌🏽 #vegas
15400,@120412 Not moment! But always share referral code friend rack free ride sign up.
42129,@127891 🙁 -Jack
29297,@124176 Let's work together sort out. Which iOS version happen with?
33129,@125305 We train run JV ^MW
29116,"@124136 Hello, kindly provide affected mobile number along device type check assistance. Thank you. ^ RO"
7687,@118134 @ChipotleTweets #boorito #HappyHalloween2017
45114,@128736 Not want feel us! We're commit improve customer experience. More here: -Sami
62,@ChipotleTweets mess today didn’t give $3 burrito although I dress 😭
25109,"@123009 Hi Sam, Oyster card have? Is Student Photocard Oyster? ^Mark"
12024,@119523 We able find couple source you; Hope helps. ^MM
37595,@SW_Help absolutely furious Lymington-bound train wait 1 min 30 people get connection delayed sou-Brock train
7892,@AskAmex I do. That’s I look add couldn’t figure
20265,@121714 @121705 @121706 @SW_Help @121707 @120586 Is chewy crispy ? Thats always good indicator age.
49706,@130083 Let You loop expert review &amp; respond regard this. Please excuse delay. ^Raj
47292,"$12 totally make five hour delay, thanks @AlaskaAir !"
22681,@GWRHelp Thank you. I shall try find train manager.
29909,@124356 We information displayed publicly. I understand would like help. If cha...
2385,@Delta DL1704 deplane DTW sit gate without updates. Please let You know what’s next
25884,@DropboxSupport Whhaaaaat nooooooo!! Why??? Frown_sad_andry_or_pouting Frown_sad_andry_or_pouting
3184,"@116727 As long everything fit comfortably inside meal, it'll $3. -Becky"
21752,"@122141 We would happy provide information. Please send You Direct Message, far assist you. -KA"
8358,@AppleSupport 11.1 iPhone 6
4995,"@117290 Hm, definitely resume already enabled. When disappear, Roku's CC setting toggle too? 1/2"
19990,@121644 Pls reach check Kris ^KM
37218,It's safe say point @116035 want people actually come branches. One teller lunch crowd.
45047,"@128718 Hi Katie, sorry hear this! Could let know store happen I investigate further? Thanks - Peter"
13734,@TMobileHelp I buy t-mobile s8 plus Amazon I find locked.. please unlocked.. I unlock app
6111,"@117623 Hi Anna, Sorry see please DM You info investigate ^KR"""
5373,"@117415 We’re sorry feel way Stephanie, would need contact provider. Call charge clear ^Pip"
42274,@AppleSupport aftr iOS update I get blnk scrn evry time I get call simultaneously.
12431,I’m piss @115873 right now. How hell yall lock someone’s account they’re airport try get mf ride
7918,We go Saturday! #sufc
35811,phone froze lose 32000 photo phone 😭 help si plz @AppleSupport
37630,@126630 @XboxSupport They pre order Early Access fella
12140,"@Tesco I keep get following error message checkout. Phoned helpline twice resolved, help?"
39634,@117086 Obrigada
9645,"@hulu_support Now won’t even buffer way. I can’t find show list are, nothing load. I’ll call tomorrow."
43841,@hulu_support Sorry replying. It mostly CBS random ones. But seem good back normal now.
36448,"@126272 Hi, receive request information assist concern. We assume matter resolved. 1/2"
25313,@123081 Here help! Send You note via assist further.
46535,"@129137 We're sorry hear that, Philippa. We've receive DM follow shortly."
5304,"@117395 Hey King, Thank feedback. We would like solve now. Please send You DM. It honor assist you. Ange L"
38769,@askpanera Sent DM!
22445,@122346 No problem! Happy help. ^JI
10324,"@118989 Sorry trouble. If ongoing issues, hesitate let You know device use well behavior."
37746,@126663
41364,"@127693 Your flight retimed 18:50 19:20, Yu Shyang. There change now. Thank you. -Miza"
3180,@116725 That's troublesome see. Please tell You here: -Becky
29109,@VirginAtlantic Hi I use mile pay upgrade Cathay?
26629,"@122859 What sort thing look doing, Simon? ^LC"
17020,"@120791 Hi Emma, I'm sorry see salad ingredient standards! 1/4"
4614,@117185 We appreciate constructive feedback take serious advisement. Thank help You better. *AFC
30558,"¿Es el iPhone 8? 👍 ¿Y puedes actualizarlo cada año con #iPhoneForever? 👍 ¡Sí sí, #EsParaMi!"
428,@115863 Go ahead send You DM please. Let You know country in.
45144,@128751 That's concerning. Can please share here: -AC
36165,@126198 We're able rebook next available flight. You're welcome rebook flight tomorrow; change fare may apply. ^JB
46191,"@AmazonHelp Ordered Fri sat, call mon tue mislead support, call today replacement order book tomorrow."
43338,@128250 Looks like might little bit congestion line evening. Really sorry delay
21861,@122163 Hi. We suggest contact Answer Desk good assistance. Here's link:
24211,@122786 Have consider change tariff something suitable? You view available tariff here:
10365,"@115722 I'm switch back @119000 tomorrow , return box modem Verizon phone store?"
39272,@127089 Sure ok! Here’s detail - how-to guide image gallery! ^LJ
33412,"@AmazonHelp Already get take care of, amazon look like eBay 2.0"
20849,@121888 Enjoy! ^BM
16842,@120753 We start delivery JioPhones phased manner avoid inconvenience customers.(1/4Confusion
9998,@118890 1/2 Your Internet Service Provider check another customer experience issue Windows
23186,@AmericanAir Apparently go again. Work #communication !
7497,"@AmazonHelp You pay prime. You expect befits membership. I order package 25th, still here."
5459,@SouthwestAir How I put list? Do I give info?
4573,@117172 @115913 I've get DM! I'll meet there! *ZachRicketts
8171,@118297 That happening. Please provide detail help: -Becky
33839,"@125509 If still need help, please send requested information. Ty! ^az"
23588,@122613 Thank continued patience review message touch soon.
41912,"@127831 Thank you, Sam! I'll let on-board crew know Tweet Happy_face_or_smiley - Jordan"
7294,"Today shittiest day ever. My stomach hurt like shit freak chipotle phone decides say "" sim"". 😭😭"
25913,@116035 demean responses. If constant call transfer complete utter disrespect. There enough character
16357,Exploring UK @VirginTrains
36329,"@CoxHelp Originally tell would deposit, fine tell id call back it. I call back tell deposit go thru order day instal im get told deposit."
46762,"@129197 Falls ein Artikel nicht verfügbar ist, kannst du dich einloggen und per Button eine Benachrichtigung anfordern."
13263,"@CoxHelp @119847 I know hard get jist situation Twitter handle, start step 1 recur issue? Frustrating AF."
33510,@AmazonHelp This link respond ! Showing result
44105,@AsurionCares My Claim ID 433445556. I quote $50 screen repair. They revoke say $200 new phone.
11192,"@119278 Sorry! Is live TV on-demand show affected? What device use? For now, please try:"
27638,@British_Airways Hi Jane have....sadly come back day early miss out.
35305,@125936 Thank information. Could please delete public post address information DM directly? - SL
17714,"@SW_Help RMT strike next week, consult customer want, timetable changes? @120586"
32663,Anyone know fix this? cc/@AppleSupport #AppleWatch
13167,@comcastcares Everyday right around 8pm internet work fit start
25290,@Uber_Support @123071 . How Uber know radical Islamic terrorist work Uber?
27401,@123655 Please contact You via phone chat here: we'll investigate right away. ^RL
12457,Thanks damage suitcase!!! @Delta 😠😠
2185,@comcastcares Again
37087,@AmericanAir Don't bother. It would good accurate reflection service ignore things.
21358,"@122023 We're sorry inconvenience cause you, Linda. Please DM You book reference, email address 1/2"
40553,"@127440 There 2 version Airbus 321. We currently 321S, also 321T. AA250 is, 321S, 2 cabin plane."
25253,@123059 We'll get point right direction. Please DM You go options.
2494,@AskPlayStation hey can't I find Steven universe save light. Isn't suppose already??
11032,@Uber_Support This You torture driver w carrot stick delivery Only!u turn ride accomplish
13611,@CoxHelp Why bill go again?! And without notice! I can't afford anymore! This outrageous!
26444,"So, letter ‘I’ break notice? @115858"
41257,"@127669 Oh right, I'm glad hear get fix you. Please let You know need anymore help. Robbie"
11762,@GloCare 08079772477
5235,@VerizonSupport They know many problems.
5763,"@115858 @AppleSupport FYI, Folders longer show Folder Names update unless folder highlighted."
19732,@121540 It's pleasure. -Jazz
39017,@TMobileHelp message send
36078,@126175 Oh no. Which location serve that? -AC
44767,"@128638 Hi there. Thanks reach us. If could please send You DM, we'd glad far assist issue. ^MN"
28280,@hulu_support love service comprades seem auto bill LiveTV service wrongfully
46354,"@129079 We understand disappointment, Dan. We need fair consistent customers. ^Liz"
42758,@sainsburys Mornington Crescent
48920,Raheem Naja @117699 ...first time flyer @SouthwestAir head DC college tour #eoydcgoes
47078,@HPSupport There thing HP support #hppsdr #ijkhelp
18151,@XboxSupport @121101 @XboxSupport Can guy please help me?! What's take long?!
41440,"@127709 Thanks. I've look customer relation team, they'll get back soon they. We appreciate patience."
18346,予定日過ぎてもAmazonから荷物が届かないワイ 追跡しても意味わからんことが出てくる さすが取引相手が中国なだけあるわ、、、
21522,"Thanks first class upgrade, @AlaskaAir! Nobody treat elite flyer better, road warrior appreciate it."
39092,@115940 try access 90's Halloween playlist im able find far.
29608,@Morrisons Any luck guys? 😬
19136,@121372 Kindly check booking later within 24 hours. Thanks-Sha
9384,Yo @TacoBellTeam man steak quesadilla? We demand refund
